,Unnamed: 0,tweet_id,text,tweet_city,tweet_latitude,tweet_longitude,city,code,country
180,180,409167231751577600,http://t.co/C52Gqp1bN2,najran-00-sa,17.511194600000003,44.2202159,najran,00,sa
181,181,517022282951458816,Mix@36,pune-16-in,18.610417,73.784563,pune,16,in
182,182,520917105034534912,Fall outfits are the best ^^,djounie-05-lb,33.982158,35.656379,djounie,05,lb
183,183,429137554919530496,#currentmood http://t.co/e4VNjntBVx,hermosillo-26-mx,29.12905347,-110.95484854,hermosillo,26,mx
184,184,375127208706465792,"I'm at @queencoffe house and lounge (Salatiga, Jawa tengah) http://t.co/NJGmDeJLcQ",magelang-07-id,-7.3154498,110.49355886,magelang,07,id
185,185,419435357718204416,I'm at Karacan Akademi (Istanbul) w/ 3 others http://t.co/8i1L83baax,istanbul-34-tr,41.05516496,28.91091182,istanbul,34,tr
186,186,419544912951250944,"@NamrahY nah it was a bit long but the twist tho, too nuts lol",west bromwich-engl7-gb,52.48333810000001,-1.9682485,west bromwich,engl7,gb
187,187,436951509436465152,I see all these happy couples here 😒 I'm ready to get back home &amp; see my Girlfriend 😔,charlotte-nc119-us,35.22555962,-80.84312659999998,charlotte,nc119,us
188,188,343320056349986816,"Readystock inhershoes AD01 37-40. Pin 23006CC1, text/Wa 089654722769 http://t.co/Nz1sq0R02j http://t.co/gZM5OqKRjS",bekasi-30-id,-6.26728,107.0802,bekasi,30,id
189,189,415557153471365120,@Calvinblu 😂,concord-nc025-us,35.50089856,-80.86020618,concord,nc025,us
190,190,569057053265821696,😃 Happy to have @FasoFoods as a @nativsol partner sharing the flavors of Africa to America at @NatGeoExhibit http://t.co/GBfhpPGCQj,bowie-md033-us,38.85795,-76.98817199999998,bowie,md033,us
191,191,485185451826094080,But it's the persons choice!,city of london-enggla-gb,51.53945756,0.09238991,city of london,enggla,gb
192,192,413504267983814656,Michael Buble Christmas special #socute 😍💕🎄🎅 #lovehim,lynn-ma009-us,42.57454159,-70.98969148,lynn,ma009,us
193,193,331963374533480448,@yankel_26 usted sabe!!! We got the coconuts mon jajaja ok no *-*,la ceiba-01-hn,16.35278,-86.45351,la ceiba,01,hn
194,194,414284899554971648,I'm at Yepita Bosnak Borekcisi Pendik http://t.co/4EQch4zn5H,gebze-41-tr,40.878106,29.234437,gebze,41,tr
195,195,485172776899457024,Thiago tiago sl,sao paulo-27-br,-23.4958728,-46.62139910000001,sao paulo,27,br
196,196,351712510782607360,Dreams are about to come true,al jizah-08-eg,29.9803062,31.286943,al jizah,08,eg
197,197,366487143780069376,Catch me darling .. isigi yaktim .. (@ Hillside City Club - @hillsideleisure w/ 4 others) [pic]: http://t.co/cs5bjg2cBb,istanbul-34-tr,41.08784641,29.03158128,istanbul,34,tr
198,198,479298234448236544,"#NED are about to rape, just wait on it",sugar land-tx157-us,29.69129783,-95.53922606,sugar land,tx157,us
199,199,410839471727190016,Another Twitter update? Goodness gracious how many are there?,abu dhabi-01-ae,24.4741796,54.3458264,abu dhabi,01,ae
200,200,327940365640425472,@Chiltepex ;*,santa tecla-05-sv,13.8219989,-89.25474859999999,santa tecla,05,sv
201,201,575449059038662656,@Marina_Sirtis Delia is a legend #LetsBeHavingYou #OTBC,norwich-engi9-gb,52.446198,1.574614,norwich,engi9,gb
202,202,287727803368087552,"Live together, die alone.",peoria-il143-us,41.2262414,-89.92807059999998,peoria,il143,us
203,203,424848673567035392,"Safely landed.

*cewah,cm naek pvate jet! :-P",melaka-04-my,2.2423447,102.2195692,melaka,04,my
204,204,399164282300293120,Me voy a dormirrrr mua,buenos aires-07-ar,-34.62586168,-58.46221326,buenos aires,07,ar
205,205,550067488718073856,@LondonLoCa_ Damn I Just Left From Out There,atlanta-ga121-us,33.69652,-84.264595,atlanta,ga121,us
206,206,513392146280632320,Par contre jsuis deg Dortmund on perds 2-0 contre Mayence..,marseille-b813-fr,43.39034,5.687567,marseille,b813,fr
207,207,577442641274650624,@SaraOsama33  rts ?,suez-15-eg,29.974024,32.529826,suez,15,eg
208,208,343517117578108928,Early bird. Haha! #jco #cravings #pasalubong 😊 @ J.CO Donuts &amp; Coffee http://t.co/btYhfeZxXz,pasig city-ncrl8-ph,14.584113,121.05768442,pasig city,ncrl8,ph
209,209,515892433876701184,Puff😓😢😭,alicante-60a-es,38.33107,-0.51598,alicante,60a,es
210,210,657075436967493632,Habis duiiiit👻👻 (with Debi at YOGYA Express) — https://t.co/bRQi7AZNmK,bandung-30-id,-6.912210000000001,107.65782,bandung,30,id
211,211,330753833477214208,"""@FunnyOrTruth: Suffering with the hot side of the pillow while the cool side re-charges.""",birmingham-al073-us,33.106268199999995,-86.3119057,birmingham,al073,us
212,212,487396336623685632,@SOUTHWEST_Fly I don't talk to that bitch.,bowie-md033-us,38.849932,-76.9813095,bowie,md033,us
213,213,394610291616403456,Nothing puts a smile on my face like seeing the falcons lose #WhoDat,metairie terrace-la051-us,29.72254581,-90.8256556,metairie terrace,la051,us
214,214,536685524048547840,@yaya__00 @chell29 are u drinking soda?!,los angeles-ca037-us,33.975621000000004,-118.072469,los angeles,ca037,us
215,215,502866372549181440,http://t.co/2gi9P0VIRx,angers-b549-fr,47.057889,-0.8599829999999999,angers,b549,fr
216,216,495232710232010752,#GoScotland http://t.co/q0AJs89YK1,cumbernauld-sctv8-gb,55.946748,-3.978962,cumbernauld,sctv8,gb
217,217,573717474530590720,With Arieandra at Cafetaria Point — https://t.co/okot3pqAfA,medan-26-id,3.5714300000000003,98.66145,medan,26,id
218,218,516630497007382528,Some girls should not wear legging if they don't look good in them 😷😷✋,salinas-ca053-us,36.913185,-121.751995,salinas,ca053,us
219,219,424762090427932672,"Ngantor minggu kita ya. Hehe 😄 (with Jefry, Aria, and Ipank at Nu Skin Center Park BRI 9Fl) — https://t.co/T2bKGBuwG2",jakarta-04-id,-6.21483,106.81216,jakarta,04,id
220,220,427573481962631168,@jccaylen Please follow and be my 1/6 I love you SO much #jcto700k 💕😑,edmonton-01-ca,53.47902417,-113.39057916,edmonton,01,ca
221,221,353469466866229248,With widiananta at Mangsi Coffee — https://t.co/F9ldgECWax,denpasar-02-id,-8.66286,115.24018,denpasar,02,id
222,222,489154010046156800,Rude Awakening: http://t.co/Kynvnw8Pw6 EVERYONE GO WATCH #NashsNewVid NOW! ITS GREATT!! 👍👌 #NashsNewVid #NashsNewVid #NashsNewVid 💕💞💕💞,winston salem-nc067-us,36.1450984,-80.36915450000002,winston salem,nc067,us
223,223,501896624323710976,Head under water😢,luton-engi1-gb,51.916339,-0.164413,luton,engi1,gb
224,224,286639683587432448,If you love me say it,birmingham-al073-us,33.49561727,-86.83897933,birmingham,al073,us
225,225,295236806952235008,@TFOGZ11 okay thank you!,albany-ny001-us,42.67347417,-73.89832493,albany,ny001,us
226,226,364426360661356544,Just posted a photo — https://t.co/9R2VJ2ikGr,bandung-30-id,-6.88388,107.54498,bandung,30,id
227,227,360160967222505472,GARAP PR!,purwodadi-07-id,-7.075657499999998,110.9138675,purwodadi,07,id
228,228,496190328517316608,With @hellocasey128 at House of Raminten — https://t.co/FufNuR11DS,yogyakarta-10-id,-7.78522,110.37145,yogyakarta,10,id
229,229,421376620318818304,"""@RMGDumb: Just got the second kick in the balls of the day. The first one missed the left nut. This one finished the job..."" next time duck",cleveland-oh035-us,41.3307363,-81.7238602,cleveland,oh035,us
230,230,392515438124355584,@Deeps_B2uty @myazarra98 laki ?????? Wow ! Wei rndu dy lah,kuala lumpur-14-my,3.42650317,101.46792595,kuala lumpur,14,my
231,231,420652544869027840,Maybe one day @Official_NCFC! http://t.co/kL6W9NWww8,lincoln-engh7-gb,52.96755457,-0.97270318,lincoln,engh7,gb
232,232,368453156709363712,Its about BLOOD!!! RT@Picswithastory: http://t.co/hDTe0LC9k1,lagos-05-ng,6.6844899999999985,3.2945,lagos,05,ng
233,233,405305829974233088,"Dinner time (with Dipo Gabe, Dadang, and Andhi at Qahwa Cafe &amp; Resto) [pic] — https://t.co/KzckBQQTtr",bandung-30-id,-6.9044300000000005,107.61729,bandung,30,id
234,234,407335109516214272,@NicOleSmiTh1231 v8 energy will cute your problems😋😋❤️❤️,fort worth-tx439-us,32.74965292,-97.80267552,fort worth,tx439,us
235,235,504000214571958272,Them bitches ain't making no noise,waukesha-wi133-us,43.097174,-88.022364,waukesha,wi133,us
236,236,325368431090216960,Phil spector an ugly one...,city of london-enggla-gb,51.4111081,-0.2086474,city of london,enggla,gb
237,237,301669002944602112,Mf is mad at me for keeping it real and speaking on how I feel .,indianapolis-in097-us,39.8320353,-86.11119690000002,indianapolis,in097,us
238,238,293169782822404096,Reaching my goal doesn't prove what I'm made of. NOT QUITTING does!,hamilton-oh017-us,39.46612034,-84.54627430000002,hamilton,oh017,us
239,239,404382005137510400,@onedirection @Real_Liam_Payne @zaynmalik Please follow don't not ignore me please :(,punto fijo-11-ve,11.8242735,-70.2470402,punto fijo,11,ve
240,240,317934291675910144,Just posted a photo @ Kedai Kebun http://t.co/9lua3F8pia,yogyakarta-10-id,-7.81813875,110.36289559,yogyakarta,10,id
241,241,316210562835030016,I'm at UniCredit Bulbank http://t.co/USLe44cavx,plovdiv-51-bg,42.00605308,24.87482645,plovdiv,51,bg
242,242,515955851832868864,Baby's time. Enjoying #disneyice @ America Airlines Arena http://t.co/34TSPL0qrx,miami-fl086-us,25.781389,-80.188056,miami,fl086,us
243,243,539140668204273664,@writingforseo Yea? But most people start as early as thanks giving. I recon.,dar es salaam-23-tz,-6.7889740000000005,39.263502,dar es salaam,23,tz
244,244,428398703146442752,"@SandySpringsGA 

Total letdown today!  We deserve better!  Please salt and sand the main roads like Roswell Road and Spalding tonight",dunwoody-ga089-us,33.9699878,-84.34026478,dunwoody,ga089,us
245,245,494814118462099456,Doze #MTVHottest 5 Seconds Of Summer,recife-30-br,-8.195263,-34.933606,recife,30,br
246,246,416570640036941824,hahahaha,purwokerto-07-id,-7.1003691999999985,109.33505,purwokerto,07,id
247,247,418916979790340096,"@isalagoo Aham, haisahsoHzkDhdk",florianopolis-26-br,-27.57200673,-48.62002879,florianopolis,26,br
248,248,360436004554940416,Kesian pangeran william [pic] — https://t.co/28Rqxg3uXu,jakarta-04-id,-6.24753,106.79197,jakarta,04,id
249,249,329077940849606656,Are you forreal.. The night you're suppose to meet my mom you get drunk. #fucccccckthat #dropped,portland-or051-us,45.48212885,-122.65048063,portland,or051,us
250,250,402986366944149504,Hajajajajajaja,rosario-21-ar,-32.9516747,-60.6974621,rosario,21,ar
251,251,415221789569339392,Nigga I'm leaning .,suffolk-va800-us,36.7222809,-76.637784,suffolk,va800,us
252,252,508916643414958080,Save yourself for someone who really deserves you,cairo-11-eg,30.13079,31.32047,cairo,11,eg
253,253,301175727603212288,"well alright , come !",jacksonville-fl031-us,30.44140402,-81.75906502,jacksonville,fl031,us
254,254,550018511876423680,"😊
#serata #Queever #ciao #adomani #capodanno @ queever http://t.co/8kXU4WBfYF",torino-12to-it,45.085267,7.6599210000000015,torino,12to,it
255,255,426438616651665408,@lashley_23 lol you need to come visit me! i miss you! &amp;&amp;i don't wanna wait till camp meeting to see you :( &amp;&amp; i have so much to tell you!,chattanooga-tn065-us,35.01911452,-85.09918470000002,chattanooga,tn065,us
256,256,363578003970068480,@mikey_morton haha!! Great mate thanks. Free whenever in the evenings tbh. When u go?,dudley-engd7-gb,52.54516837,-2.06473528,dudley,engd7,gb
257,257,549131932328423424,"The fact that me and Gustavo just ran the tables at @Lexiibaabey house🙌
#NoCompetition",san diego-ca073-us,32.760309,-117.126859,san diego,ca073,us
258,258,497968780350607360,There are very few things in life that can't be fixed by a bottle of wine and some ice cream...ask your girlfriends,centennial-co005-us,39.636568,-104.905633,centennial,co005,us
259,259,487510056649240576,"Why Does My School Use Twitter?
Cant They Just Use FB?",singapore-00-sg,1.3157348,103.9185292,singapore,00,sg
260,260,423991386921136128,"This nigga is not serious, doe",rockford-il201-us,42.3086898,-89.1038645,rockford,il201,us
261,261,576173344191447040,Concert Bucket List! #theeagles #stoked #itsallgoodep #dreamconcert Give me tickets!!!! @TheEaglesBand @Ticketmaster http://t.co/qLRMqJPkfN,dallas-tx113-us,32.821740000000005,-96.846691,dallas,tx113,us
262,262,491563381816451072,Johnny Rollins is awesome. He was my favourite in The Voice Australia and then I found out he was from Ocean Grove. http://t.co/oruov4Tued,geelong-07-au,-38.263769,144.537012,geelong,07,au
263,263,297869580284592128,"Med gung @gungayu92: kenapa tis :p ""@TisnaDewii: Eooh gilakk @gungayu92: Privacy tis :p ""@TisnaDewii: Mention dong biar gentle. Iyuuhh ""”",denpasar-02-id,-8.65217056,115.25631133,denpasar,02,id
264,264,391668817979785216,#3adam,izmir-35-tr,38.46316925,27.24644697,izmir,35,tr
265,265,428536897062076416,Candice et ses snaps &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,argenteuil-a895-fr,48.89662655,2.25227647,argenteuil,a895,fr
266,266,381254306457870336,@itsraybay TURN UP,troy-mi125-us,42.69393797,-83.15402879999998,troy,mi125,us
267,267,318766806372323328,That little part if odell being closed is really inconvenient for people that live down that road.. Like me.,indianapolis-in097-us,39.84217879999999,-86.3847928,indianapolis,in097,us
268,268,353122413376061440,Thanks for today gusy;) @GAZACREW_ keep solid yii ;D *SALAM KELINGKING*,jakarta-04-id,-6.2282449999999985,106.84666,jakarta,04,id
269,269,422284162670673920,#np OZ THE GREAT AND POWERFUL,klang-12-my,3.2740831000000004,101.473558,klang,12,my
270,270,314880733573443584,@JemmaRowex loool I will,leeds-engh3-gb,53.81378303,-1.53168981,leeds,engh3,gb
271,271,415647159149535232,Gmorning:-) (at My sweet home ☺) — https://t.co/UuLINLmDlr,jakarta-04-id,-6.2800400000000005,106.75013,jakarta,04,id
272,272,294012481217630208,Lilaaaaa~,bandung-30-id,-6.90486714,107.61782095,bandung,30,id
273,273,496476065423167488,What makes you nialltiful 😂😂😂😂😂😂😂😂😂,cachoeiro de itapemirim-08-br,-20.853677,-41.120034,cachoeiro de itapemirim,08,br
274,274,531742800854126592,"used to have curls and wanted strait hair, now i got lattest and want back my curls :(",brighton-enge2-gb,50.836364,-0.754628,brighton,enge2,gb
275,275,574717195340615680,@RuiPedroo69 enfim.,braga-04-pt,41.547217,-8.413852,braga,04,pt
276,276,527366426424659968,Woody's #uss @ Universal Studios Singapore http://t.co/CGrZjTH9uO,singapore-00-sg,1.255291,103.822024,singapore,00,sg
277,277,517158094577868800,"""@notesofeelings: No one texts faster than a pissed off girl.""",chicago-il031-us,41.832762,-87.612769,chicago,il031,us
278,278,421342096784883712,@niikiichiki come come come!!,bayamon-021-pr,18.36185046,-66.0963098,bayamon,021,pr
279,279,573819182204260352,""" Follow @fstoppers and Retweet this message to Win a FREE trip to the FS Photography Workshops in the Bahamas: http://t.co/X1Rk33QgIB""",bethlehem-pa095-us,40.733317,-75.232945,bethlehem,pa095,us
280,280,489473557458853888,LOL fuck you,london-08-ca,43.16803704,-81.68455853,london,08,ca
281,281,499250589227032576,Fvcking with some soldiers nigga,nassau-23-bs,25.046804,-77.360473,nassau,23,bs
282,282,416718010993627136,I hate girls that never have there kids that keep there kids dirty looking and when you playing favoritism cuz you with one father,baltimore-md510-us,39.2987458,-76.57499046,baltimore,md510,us
283,283,509524666793197568,Sometimes what you think is bad luck is actually a blessing. It’s all about perspective.,eagan-mn037-us,44.052086,-93.291132,eagan,mn037,us
284,284,326680451416739840,Bored... http://t.co/jGK2CwObsc,johor bahru-01-my,1.44162401,103.77776398,johor bahru,01,my
285,285,529407660022845440,"@LucyWestTLC Today teachers understood  the importance of ""who"" in lesson design. Who are students being taught? What are their needs?",toronto-08-ca,43.634924,-79.720075,toronto,08,ca
286,286,291690418133954560,@PRiNCESS_CEEYAH read the news article,salt lake city-ut035-us,40.86387277,-111.85963785,salt lake city,ut035,us
287,287,431218189746188288,Talk dirty to me 😏,syracuse-ny067-us,42.93056976,-76.92214052,syracuse,ny067,us
288,288,346375460130795520,M6,grenoble-b938-fr,45.01412368,5.6394451,grenoble,b938,fr
289,289,351609028658479104,@MarleyMarxxx thank its something different but works like a bomb ladies love it,cape town-11cpt-za,-33.87393,18.57761,cape town,11cpt,za
290,290,322576564011278336,You listen to the stories people talk but expect me not to ?,troy-mi125-us,42.6484432,-83.1213238,troy,mi125,us
291,291,570771110054068224,@AntMonkley do you think your bunnies would like a couple of guinea pig housemates?,sydney-02-au,-33.800003000000004,150.89661,sydney,02,au
292,292,517139417220120576,first assembly at unikey ell..🎃🎃🎃🎃,johor bahru-01-my,1.547294,103.912184,johor bahru,01,my
293,293,403776586408669184,"I'm at Salsabila Swimming Pool (Sleman, DI Yogyakarta) w/ 4 others http://t.co/JgDHNi7jQD",yogyakarta-10-id,-7.76712393,110.41148186,yogyakarta,10,id
294,294,532701648309985280,@NiallOfficial sorry :'(,san pedro de macoris-24-do,18.484274,-69.30224399999999,san pedro de macoris,24,do
295,295,329586231673487360,Akhirnya kesampean jg nonton nie film with my ♡ @dodifreud ★ Iron Man 3 (at Platinum Margocity) — http://t.co/VRcGRyDNqo,jakarta-04-id,-6.386424,106.815091,jakarta,04,id
296,296,433954503206113280,Slept like shit hopefully a nap will make it better,south bel air-md025-us,39.64904348,-76.09571243,south bel air,md025,us
297,297,348509530528821248,"""@Oluwasucretyga: I think I'm addicted to twitter :D!!!"" http://t.co/HWm2eprcnG",lagos-05-ng,6.6673300000000015,3.28922,lagos,05,ng
298,298,412531621414576128,#Christmas #window #shopping #Stockmann Leo loves #bunnies @ Stockmann http://t.co/6okxoChx3G,helsinki-1301-fi,60.17539481,24.80366349,helsinki,1301,fi
299,299,553946548854210560,"""No one knows what you feel inside.""",dasmarinas-4020-ph,14.403604,120.882486,dasmarinas,4020,ph
300,300,414102828660305920,@MollsWelch95 @SpeedmanJake Guess so. He has came out of his shell.,savannah-ga051-us,32.34746046,-81.35186834,savannah,ga051,us
